ruta_imagen1,ruta_imagen2,ruta_imagen3,theta_i,tstamp
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_673.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_673.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_673.png,"[5.497787143782138, -1.6755160819145565, -1.832595714594046, -2.262901025036543, -2.1959498585663493, 0.2568990151989908]",20:27:26
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_674.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_674.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_674.png,"[5.497787143782138, -1.6755160819145565, -1.5707963267948966, 0.0558157457084274, -2.4539145858027744, 2.173468820277183]",20:27:28
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_675.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_675.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_675.png,"[5.497787143782138, -1.6755160819145565, -1.308996938995747, 0.25394817984481044, -2.4056079696809474, 1.8971766869209774]",20:27:30
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_676.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_676.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_676.png,"[5.497787143782138, -1.6755160819145565, 2.0, -0.10561752190688489, -2.5476974132550403, 1.395119395958932]",20:27:32
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_677.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_677.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_677.png,"[5.497787143782138, -1.6755160819145565, 2.0943951023931953, -2.4347935908354406, -2.2819172386437607, 2.1666445778998358]",20:27:34
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_678.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_678.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_678.png,"[5.497787143782138, -1.6755160819145565, 1.832595714594046, -3.0279469979470317, -2.156532077884529, 0.9640714985601654]",20:27:36
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_679.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_679.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_679.png,"[5.497787143782138, -1.6755160819145565, 1.5707963267948966, 0.13012950388484912, -2.376327608720837, 1.981417904428162]",20:27:38
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_680.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_680.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_680.png,"[5.497787143782138, -1.6755160819145565, 1.308996938995747, -3.1781963472390045, -1.9137029371670056, 2.279985843607566]",20:27:40
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_681.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_681.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_681.png,"[5.497787143782138, -1.4660765716752369, -2.0, -3.348705249287957, -1.9849944052074617, 1.4902709258654978]",20:27:42
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_682.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_682.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_682.png,"[5.497787143782138, -1.4660765716752369, -2.0943951023931953, -1.9752422030334935, -2.5921865249703897, 2.5674733986857716]",20:27:44
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_683.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_683.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_683.png,"[5.497787143782138, -1.4660765716752369, -1.832595714594046, -2.5351009438230827, -2.3868774702089195, 0.17449209450973502]",20:27:46
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_684.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_684.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_684.png,"[5.497787143782138, -1.4660765716752369, -1.5707963267948966, -3.326004212576414, -2.1971473627330087, 1.6711065837967911]",20:27:48
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_685.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_685.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_685.png,"[5.497787143782138, -1.4660765716752369, -1.308996938995747, -1.7550928263673071, -2.494428443208422, 2.7887139470162783]",20:27:50
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_686.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_686.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_686.png,"[5.497787143782138, -1.4660765716752369, 2.0, -1.6846663189995874, -1.9545767294902459, 2.5452979093295864]",20:27:52
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_687.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_687.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_687.png,"[5.497787143782138, -1.4660765716752369, 2.0943951023931953, -0.531577794203419, -2.4720226492765476, 2.370231323057335]",20:27:54
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_688.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_688.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_688.png,"[5.497787143782138, -1.4660765716752369, 1.832595714594046, 0.07350096077717572, -2.059497682176576, 1.5831613275695144]",20:27:56
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_689.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_689.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_689.png,"[5.497787143782138, -1.4660765716752369, 1.5707963267948966, 0.42720107267172347, -1.9454269410441758, 0.013925894524680408]",20:27:58
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_690.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_690.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_690.png,"[5.497787143782138, -1.4660765716752369, 1.308996938995747, -2.5516702948299295, -1.8138092689872019, 0.737485097361666]",20:28:00
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_691.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_691.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_691.png,"[5.497787143782138, -1.2566370614359172, -2.0, 0.8174277779877452, -2.600568838643855, 1.8296973858896652]",20:28:02
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_692.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_692.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_692.png,"[5.497787143782138, -1.2566370614359172, -2.0943951023931953, -1.4944367922792772, -1.7546514828533335, 3.0783772783904184]",20:28:04
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_693.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_693.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_693.png,"[5.497787143782138, -1.2566370614359172, -1.832595714594046, -3.4262051035728804, -2.5060864727708423, 2.043739191028743]",20:28:06
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_694.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_694.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_694.png,"[5.497787143782138, -1.2566370614359172, -1.5707963267948966, 0.17289520724963614, -1.9328857782229312, 0.07577941302188805]",20:28:08
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_695.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_695.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_695.png,"[5.497787143782138, -1.2566370614359172, -1.308996938995747, -1.0943695189046747, -2.4641996306037446, 0.5346733468858633]",20:28:10
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_696.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_696.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_696.png,"[5.497787143782138, -1.2566370614359172, 2.0, 0.5613492933137203, -1.7463331508376256, 1.5435226654304028]",20:28:12
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_697.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_697.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_697.png,"[5.497787143782138, -1.2566370614359172, 2.0943951023931953, 0.8162459712036161, -2.2139199476201745, 1.145908887400458]",20:28:14
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_698.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_698.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_698.png,"[5.497787143782138, -1.2566370614359172, 1.832595714594046, -2.0727648285629217, -1.9744988729877744, 1.6353469665108697]",20:28:16
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_699.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_699.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_699.png,"[5.497787143782138, -1.2566370614359172, 1.5707963267948966, -0.7079843267884258, -2.527990525866152, 2.4529460631790987]",20:28:18
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_700.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_700.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_700.png,"[5.497787143782138, -1.2566370614359172, 1.308996938995747, -1.9352315201307217, -1.8990704285430011, 0.8655507537104997]",20:28:20
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_701.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_701.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_701.png,"[5.497787143782138, -1.0471975511965979, -2.0, -1.78179269357158, -1.9739694383508597, 1.872862189388639]",20:28:22
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_702.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_702.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_702.png,"[5.497787143782138, -1.0471975511965979, -2.0943951023931953, -2.1991407420875975, -1.8459781083227738, 0.865212054500322]",20:28:24
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_703.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_703.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_703.png,"[5.497787143782138, -1.0471975511965979, -1.832595714594046, -3.375775719770599, -1.7790232563178956, 3.03605738034643]",20:28:26
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_704.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_704.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_704.png,"[5.497787143782138, -1.0471975511965979, -1.5707963267948966, -2.392547830822842, -2.217937645272749, 0.4089474724794329]",20:28:28
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_705.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_705.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_705.png,"[5.497787143782138, -1.0471975511965979, -1.308996938995747, -1.8188366842318329, -1.967225745799972, 0.21755049541180507]",20:28:30
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_706.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_706.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_706.png,"[5.497787143782138, -1.0471975511965979, 2.0, -0.4037842314512359, -2.375454830112871, 1.4133383028717832]",20:28:32
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_707.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_707.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_707.png,"[5.497787143782138, -1.0471975511965979, 2.0943951023931953, -0.3020641223162759, -2.3189193081203636, 2.8965173008292764]",20:28:34
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_708.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_708.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_708.png,"[5.497787143782138, -1.0471975511965979, 1.832595714594046, -2.012489144302504, -1.7715091033130435, 1.6367824580627943]",20:28:36
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_709.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_709.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_709.png,"[5.497787143782138, -1.0471975511965979, 1.5707963267948966, -3.202710794578867, -2.1182096045760046, 2.5378861010291005]",20:28:38
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_710.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_710.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_710.png,"[5.497787143782138, -1.0471975511965979, 1.308996938995747, -1.6739990948565442, -2.174002943783119, 2.9628092634750844]",20:28:40
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_711.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_711.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_711.png,"[5.497787143782138, -0.8377580409572782, -2.0, -0.5525297082717988, -1.8205048759434368, 2.8495207581372477]",20:28:42
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_712.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_712.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_712.png,"[5.497787143782138, -0.8377580409572782, -2.0943951023931953, 0.6370540074179121, -1.9121571083788438, 0.13087864895099396]",20:28:44
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_713.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_713.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_713.png,"[5.497787143782138, -0.8377580409572782, -1.832595714594046, -2.384700442567979, -2.5463059254520166, 2.542259971544663]",20:28:46
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_714.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_714.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_714.png,"[5.497787143782138, -0.8377580409572782, -1.5707963267948966, -0.6843908249329234, -1.8412928849383996, 2.247207996138427]",20:28:48
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_715.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_715.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_715.png,"[5.497787143782138, -0.8377580409572782, -1.308996938995747, -2.981261361153063, -1.7771980139832857, 1.5400090700011435]",20:28:50
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_716.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_716.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_716.png,"[5.497787143782138, -0.8377580409572782, 2.0, -3.261260872574701, -2.5014950721301, 2.628013615665465]",20:28:52
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_717.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_717.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_717.png,"[5.497787143782138, -0.8377580409572782, 2.0943951023931953, -2.321269086047529, -2.171840618588224, 1.8974622291230552]",20:28:54
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_718.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_718.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_718.png,"[5.497787143782138, -0.8377580409572782, 1.832595714594046, -2.342030189470608, -2.1171887715185993, 2.2388687112926977]",20:28:56
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_719.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_719.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_719.png,"[5.497787143782138, -0.8377580409572782, 1.5707963267948966, -0.5009698953688635, -2.4516732628062066, 2.3680019972148814]",20:28:58
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_720.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_720.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_720.png,"[5.497787143782138, -0.8377580409572782, 1.308996938995747, -1.5828890450688016, -2.2410896488502123, 0.8340822919902451]",20:29:00
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_721.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_721.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_721.png,"[6.283185307179586, -2.5132741228718345, -2.0, -2.7763803346930374, -1.7975861228651477, 1.375662407379129]",20:29:02
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_722.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_722.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_722.png,"[6.283185307179586, -2.5132741228718345, -2.0943951023931953, 0.601339078398031, -2.120225356718414, 0.6261981501671339]",20:29:04
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_723.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_723.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_723.png,"[6.283185307179586, -2.5132741228718345, -1.832595714594046, -2.955843018795504, -2.000819067310112, 1.3538557462931786]",20:29:06
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_724.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_724.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_724.png,"[6.283185307179586, -2.5132741228718345, -1.5707963267948966, -1.2769387600469737, -2.173712269655381, 0.256451832592133]",20:29:08
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_725.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_725.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_725.png,"[6.283185307179586, -2.5132741228718345, -1.308996938995747, -2.7158898603414707, -1.9625622731870187, 1.5437265313279769]",20:29:10
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_726.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_726.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_726.png,"[6.283185307179586, -2.5132741228718345, 2.0, -1.3535974283344818, -1.9233866568810132, 1.2376993639450238]",20:29:12
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_727.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_727.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_727.png,"[6.283185307179586, -2.5132741228718345, 2.0943951023931953, -1.6247309293229988, -1.8221929292382109, 3.0378889532512665]",20:29:14
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_728.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_728.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_728.png,"[6.283185307179586, -2.5132741228718345, 1.832595714594046, 0.6432494952475962, -2.4927440805522485, 1.5471875066596141]",20:29:16
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_729.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_729.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_729.png,"[6.283185307179586, -2.5132741228718345, 1.5707963267948966, -0.6633396701698593, -2.4875149939845307, 0.5880244176215933]",20:29:18
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_730.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_730.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_730.png,"[6.283185307179586, -2.5132741228718345, 1.308996938995747, -1.1855759784533277, -2.485193360257132, 0.9899387867773566]",20:29:20
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_731.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_731.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_731.png,"[6.283185307179586, -2.303834612632515, -2.0, 0.6451025435729716, -1.835382833155826, 2.3537253672915694]",20:29:22
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_732.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_732.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_732.png,"[6.283185307179586, -2.303834612632515, -2.0943951023931953, 0.6075320837532918, -2.184746384072564, 0.36976745923658216]",20:29:24
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_733.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_733.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_733.png,"[6.283185307179586, -2.303834612632515, -1.832595714594046, 0.30472549421395856, -1.8430071745660483, 1.3007800545303287]",20:29:26
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_734.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_734.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_734.png,"[6.283185307179586, -2.303834612632515, -1.5707963267948966, -2.9650436751828595, -2.316155213809211, 0.42242733612132954]",20:29:28
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_735.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_735.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_735.png,"[6.283185307179586, -2.303834612632515, -1.308996938995747, -1.9952135934748936, -2.5511462519896226, 2.2883934929696723]",20:29:30
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_736.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_736.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_736.png,"[6.283185307179586, -2.303834612632515, 2.0, -0.39439773306320536, -2.318696942817291, 2.6661648075720588]",20:29:32
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_737.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_737.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_737.png,"[6.283185307179586, -2.303834612632515, 2.0943951023931953, -3.1829264700424926, -2.1329058155854645, 1.391586842904664]",20:29:34
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_738.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_738.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_738.png,"[6.283185307179586, -2.303834612632515, 1.832595714594046, -0.665293684959575, -2.2680074430633814, 1.6116556274213076]",20:29:36
