ruta_imagen1,ruta_imagen2,ruta_imagen3,t1,t2,t3,t4,t5,t6
"capturas/raw/img_[5.497787143782138, -1.0471975511965979, 2.0943951023931953, 149.31743139162216, 114.17361307562837, 159.4185421372663].png","capturas/raw1/img_[5.497787143782138, -1.0471975511965979, 2.0943951023931953, 149.31743139162216, 114.17361307562837, 159.4185421372663].png","capturas/raw2/img_[5.497787143782138, -1.0471975511965979, 2.0943951023931953, 149.31743139162216, 114.17361307562837, 159.4185421372663].png",5.49778714378214,-1.0471975511966,2.0943951023932,149.317431391622,114.173613075628,159.418542137266
"capturas/raw/img_[5.497787143782138, -1.0471975511965979, 1.832595714594046, 102.90155324490556, 161.73958478334302, 41.75268830350256].png","capturas/raw1/img_[5.497787143782138, -1.0471975511965979, 1.832595714594046, 102.90155324490556, 161.73958478334302, 41.75268830350256].png","capturas/raw2/img_[5.497787143782138, -1.0471975511965979, 1.832595714594046, 102.90155324490556, 161.73958478334302, 41.75268830350256].png",5.49778714378214,-1.0471975511966,1.83259571459405,102.901553244906,161.739584783343,41.7526883035026
"capturas/raw/img_[5.497787143782138, -1.0471975511965979, 1.5707963267948966, 79.08706695294833, 38.61992380669956, 139.13864322629075].png","capturas/raw1/img_[5.497787143782138, -1.0471975511965979, 1.5707963267948966, 79.08706695294833, 38.61992380669956, 139.13864322629075].png","capturas/raw2/img_[5.497787143782138, -1.0471975511965979, 1.5707963267948966, 79.08706695294833, 38.61992380669956, 139.13864322629075].png",5.49778714378214,-1.0471975511966,1.5707963267949,79.0870669529483,38.6199238066996,139.138643226291
"capturas/raw/img_[5.497787143782138, -1.0471975511965979, 1.308996938995747, 178.19030221801242, 79.84131397134496, 46.808092917217614].png","capturas/raw1/img_[5.497787143782138, -1.0471975511965979, 1.308996938995747, 178.19030221801242, 79.84131397134496, 46.808092917217614].png","capturas/raw2/img_[5.497787143782138, -1.0471975511965979, 1.308996938995747, 178.19030221801242, 79.84131397134496, 46.808092917217614].png",5.49778714378214,-1.0471975511966,1.30899693899575,178.190302218012,79.841313971345,46.8080929172176
"capturas/raw/img_[5.497787143782138, -0.8377580409572782, -2.0, 31.419077734078652, 128.18089001692528, 147.86483150082793].png","capturas/raw1/img_[5.497787143782138, -0.8377580409572782, -2.0, 31.419077734078652, 128.18089001692528, 147.86483150082793].png","capturas/raw2/img_[5.497787143782138, -0.8377580409572782, -2.0, 31.419077734078652, 128.18089001692528, 147.86483150082793].png",5.49778714378214,-0.837758040957278,-2,31.4190777340786,128.180890016925,147.864831500828
"capturas/raw/img_[5.497787143782138, -0.8377580409572782, -2.0943951023931953, 138.07764904586637, 157.05085036896264, 89.82109770337429].png","capturas/raw1/img_[5.497787143782138, -0.8377580409572782, -2.0943951023931953, 138.07764904586637, 157.05085036896264, 89.82109770337429].png","capturas/raw2/img_[5.497787143782138, -0.8377580409572782, -2.0943951023931953, 138.07764904586637, 157.05085036896264, 89.82109770337429].png",5.49778714378214,-0.837758040957278,-2.0943951023932,138.077649045866,157.050850368963,89.8210977033743
"capturas/raw/img_[5.497787143782138, -0.8377580409572782, -1.832595714594046, 139.5823995801963, 42.01715212772412, 48.7980861388639].png","capturas/raw1/img_[5.497787143782138, -0.8377580409572782, -1.832595714594046, 139.5823995801963, 42.01715212772412, 48.7980861388639].png","capturas/raw2/img_[5.497787143782138, -0.8377580409572782, -1.832595714594046, 139.5823995801963, 42.01715212772412, 48.7980861388639].png",5.49778714378214,-0.837758040957278,-1.83259571459405,139.582399580196,42.0171521277241,48.7980861388639
"capturas/raw/img_[5.497787143782138, -0.8377580409572782, -1.5707963267948966, 13.568253023703367, 99.1299987903082, 55.001327226201504].png","capturas/raw1/img_[5.497787143782138, -0.8377580409572782, -1.5707963267948966, 13.568253023703367, 99.1299987903082, 55.001327226201504].png","capturas/raw2/img_[5.497787143782138, -0.8377580409572782, -1.5707963267948966, 13.568253023703367, 99.1299987903082, 55.001327226201504].png",5.49778714378214,-0.837758040957278,-1.5707963267949,13.5682530237034,99.1299987903082,55.0013272262015
"capturas/raw/img_[5.497787143782138, -0.8377580409572782, -1.308996938995747, 113.6237984539571, 15.487774069786369, 83.05445404801587].png","capturas/raw1/img_[5.497787143782138, -0.8377580409572782, -1.308996938995747, 113.6237984539571, 15.487774069786369, 83.05445404801587].png","capturas/raw2/img_[5.497787143782138, -0.8377580409572782, -1.308996938995747, 113.6237984539571, 15.487774069786369, 83.05445404801587].png",5.49778714378214,-0.837758040957278,-1.30899693899575,113.623798453957,15.4877740697864,83.0544540480159
"capturas/raw/img_[5.497787143782138, -0.8377580409572782, 2.0, 123.72498360424342, 91.18430660916641, 10.038144145794515].png","capturas/raw1/img_[5.497787143782138, -0.8377580409572782, 2.0, 123.72498360424342, 91.18430660916641, 10.038144145794515].png","capturas/raw2/img_[5.497787143782138, -0.8377580409572782, 2.0, 123.72498360424342, 91.18430660916641, 10.038144145794515].png",5.49778714378214,-0.837758040957278,2,123.724983604243,91.1843066091664,10.0381441457945
"capturas/raw/img_[5.497787143782138, -0.8377580409572782, 2.0943951023931953, 175.58405438630257, 76.9446900838424, 31.473744606041496].png","capturas/raw1/img_[5.497787143782138, -0.8377580409572782, 2.0943951023931953, 175.58405438630257, 76.9446900838424, 31.473744606041496].png","capturas/raw2/img_[5.497787143782138, -0.8377580409572782, 2.0943951023931953, 175.58405438630257, 76.9446900838424, 31.473744606041496].png",5.49778714378214,-0.837758040957278,2.0943951023932,175.584054386303,76.9446900838424,31.4737446060415
"capturas/raw/img_[5.497787143782138, -0.8377580409572782, 1.832595714594046, 47.17037186246303, 48.892684667962804, 64.45218798454758].png","capturas/raw1/img_[5.497787143782138, -0.8377580409572782, 1.832595714594046, 47.17037186246303, 48.892684667962804, 64.45218798454758].png","capturas/raw2/img_[5.497787143782138, -0.8377580409572782, 1.832595714594046, 47.17037186246303, 48.892684667962804, 64.45218798454758].png",5.49778714378214,-0.837758040957278,1.83259571459405,47.170371862463,48.8926846679628,64.4521879845476
"capturas/raw/img_[5.497787143782138, -0.8377580409572782, 1.5707963267948966, 7.970140022827248, 160.99950348791484, 33.88477225662992].png","capturas/raw1/img_[5.497787143782138, -0.8377580409572782, 1.5707963267948966, 7.970140022827248, 160.99950348791484, 33.88477225662992].png","capturas/raw2/img_[5.497787143782138, -0.8377580409572782, 1.5707963267948966, 7.970140022827248, 160.99950348791484, 33.88477225662992].png",5.49778714378214,-0.837758040957278,1.5707963267949,7.97014002282725,160.999503487915,33.8847722566299
"capturas/raw/img_[5.497787143782138, -0.8377580409572782, 1.308996938995747, 176.754038451006, 121.30111771129464, 40.87880717118229].png","capturas/raw1/img_[5.497787143782138, -0.8377580409572782, 1.308996938995747, 176.754038451006, 121.30111771129464, 40.87880717118229].png","capturas/raw2/img_[5.497787143782138, -0.8377580409572782, 1.308996938995747, 176.754038451006, 121.30111771129464, 40.87880717118229].png",5.49778714378214,-0.837758040957278,1.30899693899575,176.754038451006,121.301117711295,40.8788071711823
"capturas/raw/img_[6.283185307179586, -2.5132741228718345, -2.0, 28.581365732236787, 111.64509571140577, 18.107528923052634].png","capturas/raw1/img_[6.283185307179586, -2.5132741228718345, -2.0, 28.581365732236787, 111.64509571140577, 18.107528923052634].png","capturas/raw2/img_[6.283185307179586, -2.5132741228718345, -2.0, 28.581365732236787, 111.64509571140577, 18.107528923052634].png",6.28318530717959,-2.51327412287183,-2,28.5813657322368,111.645095711406,18.1075289230526
"capturas/raw/img_[6.283185307179586, -2.5132741228718345, -2.0943951023931953, 30.35618243076636, 141.1016353555464, 103.29942163453109].png","capturas/raw1/img_[6.283185307179586, -2.5132741228718345, -2.0943951023931953, 30.35618243076636, 141.1016353555464, 103.29942163453109].png","capturas/raw2/img_[6.283185307179586, -2.5132741228718345, -2.0943951023931953, 30.35618243076636, 141.1016353555464, 103.29942163453109].png",6.28318530717959,-2.51327412287183,-2.0943951023932,30.3561824307664,141.101635355546,103.299421634531
"capturas/raw/img_[6.283185307179586, -2.5132741228718345, -1.832595714594046, 80.47672898801173, 165.42246412130933, 76.72659528477205].png","capturas/raw1/img_[6.283185307179586, -2.5132741228718345, -1.832595714594046, 80.47672898801173, 165.42246412130933, 76.72659528477205].png","capturas/raw2/img_[6.283185307179586, -2.5132741228718345, -1.832595714594046, 80.47672898801173, 165.42246412130933, 76.72659528477205].png",6.28318530717959,-2.51327412287183,-1.83259571459405,80.4767289880117,165.422464121309,76.726595284772
"capturas/raw/img_[6.283185307179586, -2.5132741228718345, -1.5707963267948966, 104.24639615090857, 93.00219670540588, 127.99956263189642].png","capturas/raw1/img_[6.283185307179586, -2.5132741228718345, -1.5707963267948966, 104.24639615090857, 93.00219670540588, 127.99956263189642].png","capturas/raw2/img_[6.283185307179586, -2.5132741228718345, -1.5707963267948966, 104.24639615090857, 93.00219670540588, 127.99956263189642].png",6.28318530717959,-2.51327412287183,-1.5707963267949,104.246396150909,93.0021967054059,127.999562631896
"capturas/raw/img_[6.283185307179586, -2.5132741228718345, -1.308996938995747, 18.948241309647116, 122.630251485977, 63.50448699060736].png","capturas/raw1/img_[6.283185307179586, -2.5132741228718345, -1.308996938995747, 18.948241309647116, 122.630251485977, 63.50448699060736].png","capturas/raw2/img_[6.283185307179586, -2.5132741228718345, -1.308996938995747, 18.948241309647116, 122.630251485977, 63.50448699060736].png",6.28318530717959,-2.51327412287183,-1.30899693899575,18.9482413096471,122.630251485977,63.5044869906074
"capturas/raw/img_[6.283185307179586, -2.5132741228718345, 2.0, 74.05225785910113, 13.612646346915835, 73.57034641530007].png","capturas/raw1/img_[6.283185307179586, -2.5132741228718345, 2.0, 74.05225785910113, 13.612646346915835, 73.57034641530007].png","capturas/raw2/img_[6.283185307179586, -2.5132741228718345, 2.0, 74.05225785910113, 13.612646346915835, 73.57034641530007].png",6.28318530717959,-2.51327412287183,2,74.0522578591011,13.6126463469158,73.5703464153001
"capturas/raw/img_[6.283185307179586, -2.5132741228718345, 2.0943951023931953, 4.54298432219775, 100.86410204747317, 161.7691223885758].png","capturas/raw1/img_[6.283185307179586, -2.5132741228718345, 2.0943951023931953, 4.54298432219775, 100.86410204747317, 161.7691223885758].png","capturas/raw2/img_[6.283185307179586, -2.5132741228718345, 2.0943951023931953, 4.54298432219775, 100.86410204747317, 161.7691223885758].png",6.28318530717959,-2.51327412287183,2.0943951023932,4.54298432219775,100.864102047473,161.769122388576
"capturas/raw/img_[6.283185307179586, -2.5132741228718345, 1.832595714594046, 111.37660689373163, 99.94082524272935, 130.32403729420992].png","capturas/raw1/img_[6.283185307179586, -2.5132741228718345, 1.832595714594046, 111.37660689373163, 99.94082524272935, 130.32403729420992].png","capturas/raw2/img_[6.283185307179586, -2.5132741228718345, 1.832595714594046, 111.37660689373163, 99.94082524272935, 130.32403729420992].png",6.28318530717959,-2.51327412287183,1.83259571459405,111.376606893732,99.9408252427294,130.32403729421
"capturas/raw/img_[6.283185307179586, -2.5132741228718345, 1.5707963267948966, 28.105403872756888, 126.34466198207039, 176.1980397314919].png","capturas/raw1/img_[6.283185307179586, -2.5132741228718345, 1.5707963267948966, 28.105403872756888, 126.34466198207039, 176.1980397314919].png","capturas/raw2/img_[6.283185307179586, -2.5132741228718345, 1.5707963267948966, 28.105403872756888, 126.34466198207039, 176.1980397314919].png",6.28318530717959,-2.51327412287183,1.5707963267949,28.1054038727569,126.34466198207,176.198039731492
"capturas/raw/img_[6.283185307179586, -2.5132741228718345, 1.308996938995747, 158.74157893278723, 80.10800084714026, 87.87820393714776].png","capturas/raw1/img_[6.283185307179586, -2.5132741228718345, 1.308996938995747, 158.74157893278723, 80.10800084714026, 87.87820393714776].png","capturas/raw2/img_[6.283185307179586, -2.5132741228718345, 1.308996938995747, 158.74157893278723, 80.10800084714026, 87.87820393714776].png",6.28318530717959,-2.51327412287183,1.30899693899575,158.741578932787,80.1080008471403,87.8782039371478
"capturas/raw/img_[6.283185307179586, -2.303834612632515, -2.0, 93.03678583222084, 100.44208963217405, 167.900766080934].png","capturas/raw1/img_[6.283185307179586, -2.303834612632515, -2.0, 93.03678583222084, 100.44208963217405, 167.900766080934].png","capturas/raw2/img_[6.283185307179586, -2.303834612632515, -2.0, 93.03678583222084, 100.44208963217405, 167.900766080934].png",6.28318530717959,-2.30383461263251,-2,93.0367858322208,100.442089632174,167.900766080934
"capturas/raw/img_[6.283185307179586, -2.303834612632515, -2.0943951023931953, 127.01671764930893, 77.16227707080479, 115.7133375357228].png","capturas/raw1/img_[6.283185307179586, -2.303834612632515, -2.0943951023931953, 127.01671764930893, 77.16227707080479, 115.7133375357228].png","capturas/raw2/img_[6.283185307179586, -2.303834612632515, -2.0943951023931953, 127.01671764930893, 77.16227707080479, 115.7133375357228].png",6.28318530717959,-2.30383461263251,-2.0943951023932,127.016717649309,77.1622770708048,115.713337535723
"capturas/raw/img_[6.283185307179586, -2.303834612632515, -1.832595714594046, 138.78554209059598, 88.44581112547695, 56.32032510151662].png","capturas/raw1/img_[6.283185307179586, -2.303834612632515, -1.832595714594046, 138.78554209059598, 88.44581112547695, 56.32032510151662].png","capturas/raw2/img_[6.283185307179586, -2.303834612632515, -1.832595714594046, 138.78554209059598, 88.44581112547695, 56.32032510151662].png",6.28318530717959,-2.30383461263251,-1.83259571459405,138.785542090596,88.445811125477,56.3203251015166
"capturas/raw/img_[6.283185307179586, -2.303834612632515, -1.5707963267948966, 88.4763425081059, 25.554840055584236, 50.57578380677096].png","capturas/raw1/img_[6.283185307179586, -2.303834612632515, -1.5707963267948966, 88.4763425081059, 25.554840055584236, 50.57578380677096].png","capturas/raw2/img_[6.283185307179586, -2.303834612632515, -1.5707963267948966, 88.4763425081059, 25.554840055584236, 50.57578380677096].png",6.28318530717959,-2.30383461263251,-1.5707963267949,88.4763425081059,25.5548400555842,50.575783806771
"capturas/raw/img_[6.283185307179586, -2.303834612632515, -1.308996938995747, 59.154023002499024, 177.48086310125217, 63.16155804763915].png","capturas/raw1/img_[6.283185307179586, -2.303834612632515, -1.308996938995747, 59.154023002499024, 177.48086310125217, 63.16155804763915].png","capturas/raw2/img_[6.283185307179586, -2.303834612632515, -1.308996938995747, 59.154023002499024, 177.48086310125217, 63.16155804763915].png",6.28318530717959,-2.30383461263251,-1.30899693899575,59.154023002499,177.480863101252,63.1615580476391
"capturas/raw/img_[6.283185307179586, -2.303834612632515, 2.0, 113.93688541320282, 133.37669678447278, 68.07471579063643].png","capturas/raw1/img_[6.283185307179586, -2.303834612632515, 2.0, 113.93688541320282, 133.37669678447278, 68.07471579063643].png","capturas/raw2/img_[6.283185307179586, -2.303834612632515, 2.0, 113.93688541320282, 133.37669678447278, 68.07471579063643].png",6.28318530717959,-2.30383461263251,2,113.936885413203,133.376696784473,68.0747157906364
"capturas/raw/img_[6.283185307179586, -2.303834612632515, 2.0943951023931953, 148.51498570355096, 44.381687742506806, 54.72841981750106].png","capturas/raw1/img_[6.283185307179586, -2.303834612632515, 2.0943951023931953, 148.51498570355096, 44.381687742506806, 54.72841981750106].png","capturas/raw2/img_[6.283185307179586, -2.303834612632515, 2.0943951023931953, 148.51498570355096, 44.381687742506806, 54.72841981750106].png",6.28318530717959,-2.30383461263251,2.0943951023932,148.514985703551,44.3816877425068,54.7284198175011
