ruta_imagen1,ruta_imagen2,ruta_imagen3,ruta_imagen1d,ruta_imagen2d,ruta_imagen3d,px,py,pz,qw,qx,qy,qz,t1,t2,t3,t4,t5,t6
"capturas/raw/img_[3.9269908169872414, -2.0943951023931957, -1.832595714594046, 141.91235969416383, 26.565461093034884, 122.85594471459261].png","capturas/raw1/img_[3.9269908169872414, -2.0943951023931957, -1.832595714594046, 141.91235969416383, 26.565461093034884, 122.85594471459261].png","capturas/raw2/img_[3.9269908169872414, -2.0943951023931957, -1.832595714594046, 141.91235969416383, 26.565461093034884, 122.85594471459261].png","capturas/deep/img_[3.9269908169872414, -2.0943951023931957, -1.832595714594046, 141.91235969416383, 26.565461093034884, 122.85594471459261].png","capturas/deep1/img_[3.9269908169872414, -2.0943951023931957, -1.832595714594046, 141.91235969416383, 26.565461093034884, 122.85594471459261].png","capturas/deep2/img_[3.9269908169872414, -2.0943951023931957, -1.832595714594046, 141.91235969416383, 26.565461093034884, 122.85594471459261].png",0.828749516580212,-0.016893623467673,0.165507280397116,0.401112881276557,0.699124580617478,-0.346639589795101,0.479764809085804,3.92699081698724,4.18879020478639,4.45058959258554,3.68228293621365,1.4327198643171,3.4754238781809
"capturas/raw/img_[3.9269908169872414, -2.0943951023931957, -1.5707963267948966, 96.08197773305793, 150.6640263979255, 137.8181377954202].png","capturas/raw1/img_[3.9269908169872414, -2.0943951023931957, -1.5707963267948966, 96.08197773305793, 150.6640263979255, 137.8181377954202].png","capturas/raw2/img_[3.9269908169872414, -2.0943951023931957, -1.5707963267948966, 96.08197773305793, 150.6640263979255, 137.8181377954202].png","capturas/deep/img_[3.9269908169872414, -2.0943951023931957, -1.5707963267948966, 96.08197773305793, 150.6640263979255, 137.8181377954202].png","capturas/deep1/img_[3.9269908169872414, -2.0943951023931957, -1.5707963267948966, 96.08197773305793, 150.6640263979255, 137.8181377954202].png","capturas/deep2/img_[3.9269908169872414, -2.0943951023931957, -1.5707963267948966, 96.08197773305793, 150.6640263979255, 137.8181377954202].png",0.900782202773391,0.133750341125073,0.121310766924358,0.312617563633482,0.804373863654943,0.462233020317598,-0.203945044815402,3.92699081698724,4.18879020478639,4.71238898038469,1.83419812536467,6.15076433279606,5.87124634464874
"capturas/raw/img_[3.9269908169872414, -2.0943951023931957, -1.308996938995747, 69.99848260362053, 37.3233956979459, 162.91220860067486].png","capturas/raw1/img_[3.9269908169872414, -2.0943951023931957, -1.308996938995747, 69.99848260362053, 37.3233956979459, 162.91220860067486].png","capturas/raw2/img_[3.9269908169872414, -2.0943951023931957, -1.308996938995747, 69.99848260362053, 37.3233956979459, 162.91220860067486].png","capturas/deep/img_[3.9269908169872414, -2.0943951023931957, -1.308996938995747, 69.99848260362053, 37.3233956979459, 162.91220860067486].png","capturas/deep1/img_[3.9269908169872414, -2.0943951023931957, -1.308996938995747, 69.99848260362053, 37.3233956979459, 162.91220860067486].png","capturas/deep2/img_[3.9269908169872414, -2.0943951023931957, -1.308996938995747, 69.99848260362053, 37.3233956979459, 162.91220860067486].png",0.92897883226082,-0.001830027079815,0.067118710420172,0.422794117630744,0.774246842729073,-0.453338930273782,0.127556947749335,3.92699081698724,4.18879020478639,4.97418836818384,0.883444224645608,5.90746916204851,5.8325759211854
"capturas/raw/img_[3.9269908169872414, -2.0943951023931957, 2.0, 106.37440266649656, 156.72773917136118, 40.62664967478207].png","capturas/raw1/img_[3.9269908169872414, -2.0943951023931957, 2.0, 106.37440266649656, 156.72773917136118, 40.62664967478207].png","capturas/raw2/img_[3.9269908169872414, -2.0943951023931957, 2.0, 106.37440266649656, 156.72773917136118, 40.62664967478207].png","capturas/deep/img_[3.9269908169872414, -2.0943951023931957, 2.0, 106.37440266649656, 156.72773917136118, 40.62664967478207].png","capturas/deep1/img_[3.9269908169872414, -2.0943951023931957, 2.0, 106.37440266649656, 156.72773917136118, 40.62664967478207].png","capturas/deep2/img_[3.9269908169872414, -2.0943951023931957, 2.0, 106.37440266649656, 156.72773917136118, 40.62664967478207].png",0.879078907928152,0.13612745571763,0.173074596174896,-0.4404422240525,0.704016975550937,0.456476747635443,0.319373956790418,3.92699081698724,4.18879020478639,2,5.84343775162419,5.93129179905151,2.92753783170464
"capturas/raw/img_[3.9269908169872414, -2.0943951023931957, 2.0943951023931953, 44.26211198071676, 81.15391627296012, 14.508120660809045].png","capturas/raw1/img_[3.9269908169872414, -2.0943951023931957, 2.0943951023931953, 44.26211198071676, 81.15391627296012, 14.508120660809045].png","capturas/raw2/img_[3.9269908169872414, -2.0943951023931957, 2.0943951023931953, 44.26211198071676, 81.15391627296012, 14.508120660809045].png","capturas/deep/img_[3.9269908169872414, -2.0943951023931957, 2.0943951023931953, 44.26211198071676, 81.15391627296012, 14.508120660809045].png","capturas/deep1/img_[3.9269908169872414, -2.0943951023931957, 2.0943951023931953, 44.26211198071676, 81.15391627296012, 14.508120660809045].png","capturas/deep2/img_[3.9269908169872414, -2.0943951023931957, 2.0943951023931953, 44.26211198071676, 81.15391627296012, 14.508120660809045].png",0.901702851060582,0.049212763294318,0.025265949844399,-0.609978092635362,0.687565745935719,0.168910243275163,-0.355878351740463,3.92699081698724,4.18879020478639,2.0943951023932,0.279814830460246,5.75569258680564,1.94175004644988
"capturas/raw/img_[3.9269908169872414, -2.0943951023931957, 1.832595714594046, 81.91496157443115, 12.161191177820648, 101.60919213971552].png","capturas/raw1/img_[3.9269908169872414, -2.0943951023931957, 1.832595714594046, 81.91496157443115, 12.161191177820648, 101.60919213971552].png","capturas/raw2/img_[3.9269908169872414, -2.0943951023931957, 1.832595714594046, 81.91496157443115, 12.161191177820648, 101.60919213971552].png","capturas/deep/img_[3.9269908169872414, -2.0943951023931957, 1.832595714594046, 81.91496157443115, 12.161191177820648, 101.60919213971552].png","capturas/deep1/img_[3.9269908169872414, -2.0943951023931957, 1.832595714594046, 81.91496157443115, 12.161191177820648, 101.60919213971552].png","capturas/deep2/img_[3.9269908169872414, -2.0943951023931957, 1.832595714594046, 81.91496157443115, 12.161191177820648, 101.60919213971552].png",0.927277935493825,-0.01698809531951,0.148934742799382,0.00636497278817,0.777287019927106,-0.628464155858955,0.028586370436555,3.92699081698724,4.18879020478639,1.83259571459405,0.233552581097136,5.87800587064159,1.07822722484268
"capturas/raw/img_[3.9269908169872414, -2.0943951023931957, 1.5707963267948966, 59.83435058369743, 109.59148408331944, 69.83185105834882].png","capturas/raw1/img_[3.9269908169872414, -2.0943951023931957, 1.5707963267948966, 59.83435058369743, 109.59148408331944, 69.83185105834882].png","capturas/raw2/img_[3.9269908169872414, -2.0943951023931957, 1.5707963267948966, 59.83435058369743, 109.59148408331944, 69.83185105834882].png","capturas/deep/img_[3.9269908169872414, -2.0943951023931957, 1.5707963267948966, 59.83435058369743, 109.59148408331944, 69.83185105834882].png","capturas/deep1/img_[3.9269908169872414, -2.0943951023931957, 1.5707963267948966, 59.83435058369743, 109.59148408331944, 69.83185105834882].png","capturas/deep2/img_[3.9269908169872414, -2.0943951023931957, 1.5707963267948966, 59.83435058369743, 109.59148408331944, 69.83185105834882].png",0.910442277163312,0.090159709773122,0.048921708922743,-0.154317920373146,0.938758570276305,0.1992610316567,-0.234975248585041,3.92699081698724,4.18879020478639,1.5707963267949,3.28568281908169,2.77733386126661,0.716812679373412
"capturas/raw/img_[3.9269908169872414, -2.0943951023931957, 1.308996938995747, 56.01433685797834, 167.86784220097528, 7.154416730475253].png","capturas/raw1/img_[3.9269908169872414, -2.0943951023931957, 1.308996938995747, 56.01433685797834, 167.86784220097528, 7.154416730475253].png","capturas/raw2/img_[3.9269908169872414, -2.0943951023931957, 1.308996938995747, 56.01433685797834, 167.86784220097528, 7.154416730475253].png","capturas/deep/img_[3.9269908169872414, -2.0943951023931957, 1.308996938995747, 56.01433685797834, 167.86784220097528, 7.154416730475253].png","capturas/deep1/img_[3.9269908169872414, -2.0943951023931957, 1.308996938995747, 56.01433685797834, 167.86784220097528, 7.154416730475253].png","capturas/deep2/img_[3.9269908169872414, -2.0943951023931957, 1.308996938995747, 56.01433685797834, 167.86784220097528, 7.154416730475253].png",0.939328031466854,0.145132752910795,0.089723158546821,-0.373457994037851,0.668467479160397,0.610740260221341,0.201684631390042,3.92699081698724,4.18879020478639,1.30899693899575,5.74885440054216,4.50502421430633,0.871231423295722
"capturas/raw/img_[3.9269908169872414, -1.884955592153876, -2.0, 145.2914793896396, 32.00335960274501, 38.39669920012714].png","capturas/raw1/img_[3.9269908169872414, -1.884955592153876, -2.0, 145.2914793896396, 32.00335960274501, 38.39669920012714].png","capturas/raw2/img_[3.9269908169872414, -1.884955592153876, -2.0, 145.2914793896396, 32.00335960274501, 38.39669920012714].png","capturas/deep/img_[3.9269908169872414, -1.884955592153876, -2.0, 145.2914793896396, 32.00335960274501, 38.39669920012714].png","capturas/deep1/img_[3.9269908169872414, -1.884955592153876, -2.0, 145.2914793896396, 32.00335960274501, 38.39669920012714].png","capturas/deep2/img_[3.9269908169872414, -1.884955592153876, -2.0, 145.2914793896396, 32.00335960274501, 38.39669920012714].png",0.826785195013263,-0.013200185279056,0.163460192032817,-0.181082998046708,0.795301066747558,-0.552862389265641,0.170435734469325,3.92699081698724,4.39822971502571,4.28318530717959,0.778217324510081,0.587433066847638,0.697587357049642
"capturas/raw/img_[3.9269908169872414, -1.884955592153876, -2.0943951023931953, 2.7040025219226393, 99.99829919215333, 92.56043038176861].png","capturas/raw1/img_[3.9269908169872414, -1.884955592153876, -2.0943951023931953, 2.7040025219226393, 99.99829919215333, 92.56043038176861].png","capturas/raw2/img_[3.9269908169872414, -1.884955592153876, -2.0943951023931953, 2.7040025219226393, 99.99829919215333, 92.56043038176861].png","capturas/deep/img_[3.9269908169872414, -1.884955592153876, -2.0943951023931953, 2.7040025219226393, 99.99829919215333, 92.56043038176861].png","capturas/deep1/img_[3.9269908169872414, -1.884955592153876, -2.0943951023931953, 2.7040025219226393, 99.99829919215333, 92.56043038176861].png","capturas/deep2/img_[3.9269908169872414, -1.884955592153876, -2.0943951023931953, 2.7040025219226393, 99.99829919215333, 92.56043038176861].png",0.839105029625605,0.071924042772345,-0.047293348490087,-0.053989171106192,-0.697227069930914,-0.020531483605961,0.714519447278908,3.92699081698724,4.39822971502571,4.18879020478639,2.7040025219232,5.75051958446008,4.59583608125445
"capturas/raw/img_[3.9269908169872414, -1.884955592153876, -1.832595714594046, 45.804334309102614, 145.10803002872487, 7.641271998947503].png","capturas/raw1/img_[3.9269908169872414, -1.884955592153876, -1.832595714594046, 45.804334309102614, 145.10803002872487, 7.641271998947503].png","capturas/raw2/img_[3.9269908169872414, -1.884955592153876, -1.832595714594046, 45.804334309102614, 145.10803002872487, 7.641271998947503].png","capturas/deep/img_[3.9269908169872414, -1.884955592153876, -1.832595714594046, 45.804334309102614, 145.10803002872487, 7.641271998947503].png","capturas/deep1/img_[3.9269908169872414, -1.884955592153876, -1.832595714594046, 45.804334309102614, 145.10803002872487, 7.641271998947503].png","capturas/deep2/img_[3.9269908169872414, -1.884955592153876, -1.832595714594046, 45.804334309102614, 145.10803002872487, 7.641271998947503].png",0.918903218970949,0.13074340272423,0.021108228131796,-0.416980108945832,0.719604758449007,0.555122648007596,-0.011637269013968,3.92699081698724,4.39822971502571,4.45058959258554,1.82203715884606,0.59476796359511,1.35808669176798
"capturas/raw/img_[3.9269908169872414, -1.884955592153876, -1.5707963267948966, 134.03568439625616, 175.76497453985593, 174.50393182936475].png","capturas/raw1/img_[3.9269908169872414, -1.884955592153876, -1.5707963267948966, 134.03568439625616, 175.76497453985593, 174.50393182936475].png","capturas/raw2/img_[3.9269908169872414, -1.884955592153876, -1.5707963267948966, 134.03568439625616, 175.76497453985593, 174.50393182936475].png","capturas/deep/img_[3.9269908169872414, -1.884955592153876, -1.5707963267948966, 134.03568439625616, 175.76497453985593, 174.50393182936475].png","capturas/deep1/img_[3.9269908169872414, -1.884955592153876, -1.5707963267948966, 134.03568439625616, 175.76497453985593, 174.50393182936475].png","capturas/deep2/img_[3.9269908169872414, -1.884955592153876, -1.5707963267948966, 134.03568439625616, 175.76497453985593, 174.50393182936475].png",0.813595091940596,0.13811884712392,0.191389610262693,0.264419657691941,0.676850010182767,0.634660542603666,-0.262987269660882,3.92699081698724,4.39822971502571,4.71238898038469,2.08879294548524,6.11897124600776,4.85792853551623
"capturas/raw/img_[3.9269908169872414, -1.884955592153876, -1.308996938995747, 168.68570504422598, 118.78636269003292, 70.39166094407123].png","capturas/raw1/img_[3.9269908169872414, -1.884955592153876, -1.308996938995747, 168.68570504422598, 118.78636269003292, 70.39166094407123].png","capturas/raw2/img_[3.9269908169872414, -1.884955592153876, -1.308996938995747, 168.68570504422598, 118.78636269003292, 70.39166094407123].png","capturas/deep/img_[3.9269908169872414, -1.884955592153876, -1.308996938995747, 168.68570504422598, 118.78636269003292, 70.39166094407123].png","capturas/deep1/img_[3.9269908169872414, -1.884955592153876, -1.308996938995747, 168.68570504422598, 118.78636269003292, 70.39166094407123].png","capturas/deep2/img_[3.9269908169872414, -1.884955592153876, -1.308996938995747, 168.68570504422598, 118.78636269003292, 70.39166094407123].png",0.799679880539866,0.094619608506643,0.154231054306489,-0.305172760870119,0.718783584350748,0.113829685276277,0.614217019986181,3.92699081698724,4.39822971502571,4.97418836818384,5.32288705755732,5.68902716080103,1.27662256509582
"capturas/raw/img_[3.9269908169872414, -1.884955592153876, 2.0, 25.55577659479628, 47.104542995464925, 112.79199959345925].png","capturas/raw1/img_[3.9269908169872414, -1.884955592153876, 2.0, 25.55577659479628, 47.104542995464925, 112.79199959345925].png","capturas/raw2/img_[3.9269908169872414, -1.884955592153876, 2.0, 25.55577659479628, 47.104542995464925, 112.79199959345925].png","capturas/deep/img_[3.9269908169872414, -1.884955592153876, 2.0, 25.55577659479628, 47.104542995464925, 112.79199959345925].png","capturas/deep1/img_[3.9269908169872414, -1.884955592153876, 2.0, 25.55577659479628, 47.104542995464925, 112.79199959345925].png","capturas/deep2/img_[3.9269908169872414, -1.884955592153876, 2.0, 25.55577659479628, 47.104542995464925, 112.79199959345925].png",0.903775115419353,0.005890566788236,0.011824329081875,-0.062898456636816,0.809150367168227,-0.415644333029566,-0.410559686141538,3.92699081698724,4.39822971502571,2,0.423035366078523,3.12224584520838,5.9778493714061
"capturas/raw/img_[3.9269908169872414, -1.884955592153876, 2.0943951023931953, 149.57535038782237, 96.41633753007595, 42.93309346336038].png","capturas/raw1/img_[3.9269908169872414, -1.884955592153876, 2.0943951023931953, 149.57535038782237, 96.41633753007595, 42.93309346336038].png","capturas/raw2/img_[3.9269908169872414, -1.884955592153876, 2.0943951023931953, 149.57535038782237, 96.41633753007595, 42.93309346336038].png","capturas/deep/img_[3.9269908169872414, -1.884955592153876, 2.0943951023931953, 149.57535038782237, 96.41633753007595, 42.93309346336038].png","capturas/deep1/img_[3.9269908169872414, -1.884955592153876, 2.0943951023931953, 149.57535038782237, 96.41633753007595, 42.93309346336038].png","capturas/deep2/img_[3.9269908169872414, -1.884955592153876, 2.0943951023931953, 149.57535038782237, 96.41633753007595, 42.93309346336038].png",0.838397845243307,0.066771889201436,0.172176061790116,-0.397785119893469,0.769295474737702,-0.137812284898821,0.480582193875717,3.92699081698724,4.39822971502571,2.0943951023932,5.06208832269206,2.16855792238269,5.23398162028296
